Word	FREQ
XXXXX7698	10
XXXXX7710	10
XXXXX7711	10
XXXXX7723	10
XXXXX7726	10
XXXXX7735	10
XXXXX7765	10
XXXXX7784	10
XXXXX7785	10
XXXXX7796	10
XXXXX7803	10
XXXXX7835	10
XXXXX7848	10
XXXXX7850	10
XXXXX7851	10
XXXXX7852	10
XXXXX7862	10
XXXXX7872	10
XXXXX7890	10
XXXXX7925	10
XXXXX7927	10
XXXXX7928	10
XXXXX7929	10
XXXXX7931	10
XXXXX7944	10
XXXXX7946	10
XXXXX7972	10
XXXXX7996	10
XXXXX8008	10
XXXXX8017	10
XXXXX8036	10
XXXXX8046	10
XXXXX8047	10
XXXXX8062	10
XXXXX8073	10
XXXXX8074	10
XXXXX8084	10
XXXXX8095	10
XXXXX8105	10
XXXXX8107	10
XXXXX8112	10
XXXXX8120	10
XXXXX8133	10
XXXXX8157	10
XXXXX8165	10
XXXXX8169	10
XXXXX8193	10
XXXXX8203	10
XXXXX8214	10
XXXXX8219	10
XXXXX8238	10
XXXXX8240	10
XXXXX8249	10
XXXXX8268	10
XXXXX8276	10
XXXXX8281	10
XXXXX8284	10
XXXXX8289	10
XXXXX8297	10
XXXXX8322	10
XXXXX8323	10
XXXXX8324	10
XXXXX8344	10
XXXXX8381	10
XXXXX8388	10
XXXXX8397	10
XXXXX8402	10
XXXXX8405	10
XXXXX8407	10
XXXXX8409	10
XXXXX8419	10
XXXXX8421	10
XXXXX8448	10
XXXXX8465	10
XXXXX8479	10
XXXXX8481	10
XXXXX8510	10
XXXXX8551	10
XXXXX8552	10
XXXXX8562	10
XXXXX8588	10
XXXXX8592	10
XXXXX8602	10
XXXXX8608	10
XXXXX8609	10
XXXXX8619	10
XXXXX8626	10
XXXXX8631	10
XXXXX8648	10
XXXXX8661	10
XXXXX8663	10
XXXXX8680	10
XXXXX8722	10
XXXXX8759	10
XXXXX8764	10
XXXXX8781	10
XXXXX8789	10
XXXXX8794	10
XXXXX8795	10
XXXXX8802	10
XXXXX8807	10
XXXXX8839	10
XXXXX8843	10
XXXXX8890	10
XXXXX8932	10
XXXXX8936	10
XXXXX8954	10
XXXXX8958	10
XXXXX8975	10
XXXXX8977	10
XXXXX8993	10
XXXXX9022	10
XXXXX9036	10
XXXXX9046	10
XXXXX9067	10
XXXXX9069	10
XXXXX9074	10
XXXXX9078	10
XXXXX9084	10
XXXXX9086	10
XXXXX9091	10
XXXXX9108	10
XXXXX9129	10
XXXXX9132	10
XXXXX9139	10
XXXXX9182	10
XXXXX9190	10
XXXXX9200	10
XXXXX9230	10
XXXXX9231	10
XXXXX9235	10
XXXXX9237	10
XXXXX9260	10
XXXXX9286	10
XXXXX9297	10
XXXXX9316	10
XXXXX9321	10
XXXXX9333	10
XXXXX9340	10
XXXXX9369	10
XXXXX9402	10
XXXXX9410	10
XXXXX9419	10
XXXXX9422	10
XXXXX9431	10
XXXXX9469	10
XXXXX9490	10
XXXXX9492	10
XXXXX9495	10
XXXXX9499	10
XXXXX9502	10
XXXXX9508	10
XXXXX9522	10
XXXXX9550	10
XXXXX9576	10
XXXXX9579	10
XXXXX9605	10
XXXXX9616	10
XXXXX9617	10
XXXXX9631	10
XXXXX9637	10
XXXXX9644	10
XXXXX9655	10
XXXXX9660	10
XXXXX9664	10
XXXXX9675	10
XXXXX9689	10
XXXXX9690	10
XXXXX9693	10
XXXXX9710	10
XXXXX9713	10
XXXXX9725	10
XXXXX9743	10
XXXXX9746	10
XXXXX9748	10
XXXXX9756	10
XXXXX9757	10
XXXXX9768	10
XXXXX9813	10
XXXXX9816	10
XXXXX9825	10
XXXXX9832	10
XXXXX9843	10
XXXXX9845	10
XXXXX9863	10
XXXXX9864	10
XXXXX9873	10
XXXXX9881	10
XXXXX9883	10
XXXXX9909	10
XXXXX9912	10
XXXXX9928	10
XXXXX9954	10
XXXXXX0011	10
XXXXXX0049	10
XXXXXX0073	10
XXXXXX0076	10
XXXXXX0158	10
XXXXXX0184	10
XXXXXX0191	10
XXXXXX0217	10
XXXXXX0246	10
XXXXXX0267	10
XXXXXX0278	10
XXXXXX0292	10
XXXXXX0317	10
XXXXXX0341	10
XXXXXX0348	10
XXXXXX0357	10
XXXXXX0381	10
XXXXXX0400	10
XXXXXX0418	10
XXXXXX0455	10
XXXXXX0456	10
XXXXXX0468	10
XXXXXX0475	10
XXXXXX0488	10
XXXXXX0546	10
XXXXXX0553	10
XXXXXX0567	10
XXXXXX0579	10
XXXXXX0615	10
XXXXXX0641	10
XXXXXX0769	10
XXXXXX0782	10
XXXXXX0805	10
XXXXXX0831	10
XXXXXX0847	10
XXXXXX0888	10
XXXXXX0893	10
XXXXXX0899	10
XXXXXX0924	10
XXXXXX0930	10
XXXXXX0980	10
XXXXXX1006	10
XXXXXX1170	10
XXXXXX1237	10
XXXXXX1259	10
XXXXXX1328	10
XXXXXX1343	10
XXXXXX1406	10
XXXXXX1410	10
XXXXXX1478	10
XXXXXX1488	10
XXXXXX1489	10
XXXXXX1546	10
XXXXXX1560	10
XXXXXX1571	10
XXXXXX1572	10
XXXXXX1627	10
XXXXXX1631	10
XXXXXX1645	10
XXXXXX1653	10
XXXXXX1692	10
XXXXXX1700	10
XXXXXX1796	10
XXXXXX1809	10
XXXXXX1812	10
XXXXXX1991	10
XXXXXX2015	10
XXXXXX2016	10
XXXXXX2026	10
XXXXXX2030	10
XXXXXX2036	10
XXXXXX2041	10
XXXXXX2064	10
XXXXXX2105	10
XXXXXX2112	10
XXXXXX2114	10
XXXXXX2151	10
XXXXXX2158	10
XXXXXX2210	10
XXXXXX2286	10
XXXXXX2304	10
XXXXXX2328	10
XXXXXX2343	10
XXXXXX2351	10
XXXXXX2360	10
XXXXXX2371	10
XXXXXX2406	10
XXXXXX2425	10
XXXXXX2437	10
XXXXXX2446	10
XXXXXX2455	10
XXXXXX2461	10
XXXXXX2542	10
XXXXXX2545	10
XXXXXX2571	10
XXXXXX2590	10
XXXXXX2655	10
XXXXXX2671	10
XXXXXX2677	10
XXXXXX2730	10
XXXXXX2786	10
XXXXXX2796	10
XXXXXX2804	10
XXXXXX2807	10
XXXXXX2840	10
XXXXXX2850	10
XXXXXX2857	10
XXXXXX2865	10
XXXXXX2904	10
XXXXXX2918	10
XXXXXX2933	10
XXXXXX2943	10
XXXXXX2967	10
XXXXXX2977	10
XXXXXX3009	10
XXXXXX3018	10
XXXXXX3084	10
XXXXXX3099	10
XXXXXX3116	10
XXXXXX3193	10
XXXXXX3199	10
XXXXXX3226	10
XXXXXX3231	10
XXXXXX3369	10
XXXXXX3399	10
XXXXXX3554	10
XXXXXX3588	10
XXXXXX3652	10
XXXXXX3661	10
XXXXXX3667	10
XXXXXX3668	10
XXXXXX3695	10
XXXXXX3754	10
XXXXXX3772	10
XXXXXX3786	10
XXXXXX3795	10
XXXXXX3807	10
XXXXXX3833	10
XXXXXX3836	10
XXXXXX3862	10
XXXXXX3912	10
XXXXXX3957	10
XXXXXX4025	10
XXXXXX4030	10
XXXXXX4076	10
XXXXXX4083	10
XXXXXX4113	10
XXXXXX4126	10
XXXXXX4159	10
XXXXXX4163	10
XXXXXX4166	10
XXXXXX4169	10
XXXXXX4194	10
XXXXXX4234	10
XXXXXX4271	10
XXXXXX4333	10
XXXXXX4404	10
XXXXXX4440	10
XXXXXX4454	10
XXXXXX4494	10
XXXXXX4544	10
XXXXXX4554	10
XXXXXX4639	10
XXXXXX4653	10
XXXXXX4680	10
XXXXXX4681	10
XXXXXX4711	10
XXXXXX4737	10
XXXXXX4743	10
XXXXXX4767	10
XXXXXX4833	10
XXXXXX4847	10
XXXXXX4850	10
XXXXXX4869	10
XXXXXX4895	10
XXXXXX4908	10
XXXXXX4930	10
XXXXXX4937	10
XXXXXX5031	10
XXXXXX5069	10
XXXXXX5070	10
XXXXXX5120	10
XXXXXX5183	10
XXXXXX5254	10
XXXXXX5258	10
XXXXXX5311	10
XXXXXX5319	10
XXXXXX5359	10
XXXXXX5374	10
XXXXXX5385	10
XXXXXX5394	10
XXXXXX5411	10
XXXXXX5437	10
XXXXXX5459	10
XXXXXX5533	10
XXXXXX5554	10
XXXXXX5570	10
XXXXXX5574	10
XXXXXX5602	10
XXXXXX5623	10
XXXXXX5691	10
XXXXXX5693	10
XXXXXX5717	10
XXXXXX5729	10
XXXXXX5741	10
XXXXXX5761	10
XXXXXX5771	10
XXXXXX5791	10
XXXXXX5814	10
XXXXXX5827	10
XXXXXX5839	10
XXXXXX5882	10
XXXXXX5895	10
XXXXXX5906	10
XXXXXX5920	10
XXXXXX5936	10
XXXXXX5942	10
XXXXXX5951	10
XXXXXX5984	10
XXXXXX5999	10
XXXXXX6011	10
XXXXXX6015	10
XXXXXX6019	10
XXXXXX6027	10
XXXXXX6049	10
XXXXXX6069	10
XXXXXX6157	10
XXXXXX6190	10
XXXXXX6193	10
XXXXXX6204	10
XXXXXX6235	10
XXXXXX6247	10
XXXXXX6269	10
XXXXXX6328	10
XXXXXX6329	10
XXXXXX6361	10
XXXXXX6365	10
XXXXXX6378	10
XXXXXX6435	10
XXXXXX6450	10
XXXXXX6488	10
XXXXXX6520	10
XXXXXX6534	10
XXXXXX6564	10
XXXXXX6584	10
XXXXXX6617	10
XXXXXX6628	10
XXXXXX6634	10
XXXXXX6650	10
XXXXXX6693	10
XXXXXX6703	10
XXXXXX6706	10
XXXXXX6723	10
XXXXXX6774	10
XXXXXX6912	10
XXXXXX6919	10
XXXXXX6924	10
XXXXXX6977	10
XXXXXX6980	10
XXXXXX6995	10
XXXXXX6996	10
XXXXXX7035	10
XXXXXX7069	10
XXXXXX7085	10
XXXXXX7098	10
XXXXXX7153	10
XXXXXX7168	10
XXXXXX7174	10
XXXXXX7201	10
XXXXXX7219	10
XXXXXX7277	10
XXXXXX7378	10
XXXXXX7448	10
XXXXXX7452	10
XXXXXX7558	10
XXXXXX7584	10
XXXXXX7606	10
XXXXXX7651	10
XXXXXX7662	10
XXXXXX7698	10
XXXXXX7737	10
XXXXXX7759	10
XXXXXX7760	10
XXXXXX7764	10
XXXXXX7802	10
XXXXXX7878	10
XXXXXX7979	10
XXXXXX7997	10
XXXXXX7998	10
XXXXXX8014	10
XXXXXX8026	10
XXXXXX8033	10
XXXXXX8043	10
XXXXXX8049	10
XXXXXX8191	10
XXXXXX8192	10
XXXXXX8257	10
XXXXXX8272	10
XXXXXX8289	10
XXXXXX8361	10
XXXXXX8385	10
XXXXXX8430	10
XXXXXX8437	10
XXXXXX8462	10
XXXXXX8493	10
XXXXXX8497	10
XXXXXX8535	10
XXXXXX8537	10
XXXXXX8561	10
XXXXXX8622	10
XXXXXX8670	10
XXXXXX8672	10
XXXXXX8725	10
XXXXXX8762	10
XXXXXX8770	10
XXXXXX8775	10
XXXXXX8784	10
XXXXXX8860	10
XXXXXX8889	10
XXXXXX8902	10
XXXXXX8928	10
XXXXXX8983	10
XXXXXX8984	10
XXXXXX8993	10
XXXXXX8997	10
XXXXXX9007	10
XXXXXX9060	10
XXXXXX9150	10
XXXXXX9215	10
XXXXXX9243	10
XXXXXX9245	10
XXXXXX9261	10
XXXXXX9276	10
XXXXXX9297	10
XXXXXX9328	10
XXXXXX9370	10
XXXXXX9403	10
XXXXXX9412	10
XXXXXX9467	10
XXXXXX9507	10
XXXXXX9513	10
XXXXXX9525	10
XXXXXX9536	10
XXXXXX9568	10
XXXXXX9588	10
XXXXXX9616	10
XXXXXX9617	10
XXXXXX9682	10
XXXXXX9703	10
XXXXXX9738	10
XXXXXX9777	10
XXXXXX9837	10
XXXXXX9846	10
XXXXXX9861	10
XXXXXX9868	10
XXXXXX9962	10
XXXXXXXXXXXX0388	10
XXXXXXXXXXXX2307	10
XXXXXXXXXXXX4815	10
XXXXXXXXXXXXXXXXXXXXXXEffective	10
0001	9
0019	9
0020	9
0024	9
0026	9
0028	9
0036	9
0041	9
0042	9
0050	9
0075	9
0089	9
0100	9
0160	9
0200	9
0249	9
0283	9
0292	9
0350	9
0361	9
0368	9
0380	9
0388	9
0389	9
0397	9
0434	9
0443	9
0452	9
0482	9
0483	9
0485	9
0500	9
0537	9
0542	9
0545	9
0579	9
0580	9
0582	9
0597	9
060	9
0600	9
062	9
0641	9
0647	9
0653	9
0669	9
0682	9
0687	9
0688	9
0694	9
0698	9
0720NORTH	9
0752	9
0755	9
0761	9
0811	9
0814	9
0832	9
0851	9
0852	9
0863	9
0868	9
0873	9
0890	9
0891	9
0895	9
0943	9
0947	9
0959	9
0968	9
0971	9
0998	9
1262	9
1278	9
1298	9
1335	9
1337	9
1365	9
1367	9
1381	9
1388	9
1397	9
1410	9
1412	9
1458	9
1460	9
1483	9
1503	9
1521	9
1527	9
1535	9
1540	9
1548	9
1561	9
1571	9
1572	9
1579	9
1591	9
1598	9
1599	9
1615	9
1616	9
1620	9
1645	9
1649	9
1669	9
1688	9
1702	9
1704	9
1712	9
1718	9
1728	9
1736	9
1745	9
1750	9
1753	9
1762	9
1772	9
1799	9
1814	9
1826	9
1848	9
1850	9
1853	9
1858	9
1872	9
1888	9
1893	9
1917	9
1925	9
1938	9
1946	9
1948	9
1977	9
1984	9
1985	9
1988	9
2002	9
2016	9
2024	9
2054	9
2067	9
2071	9
2074	9
2077	9
2094	9
2096	9
2110	9
2139	9
2145	9
2166	9
2172	9
2173	9
2177	9
2181	9
2185	9
2200	9
2207	9
2217	9
2220	9
2225	9
2231	9
2233	9
2235	9
2236	9
2239	9
2271	9
2277	9
2283	9
2287	9
2304	9
2319	9
2322	9
2338	9
2350	9
2352	9
2360	9
2364	9
2367	9
2392	9
2394	9
2399	9
2401	9
2411	9
2415	9
2423	9
2428	9
2437	9
2440	9
2482	9
2487	9
2502	9
2506	9
2507	9
2521	9
2529	9
2542	9
2550	9
2560	9
2584	9
2596	9
2621	9
2631	9
2635	9
2641	9
2647	9
2658	9
2659	9
2672	9
2685	9
2692	9
2695	9
2702	9
2714	9
2718	9
2730	9
2749	9
2760	9
2762	9
2769	9
2770	9
2777	9
2788	9
2796	9
2798	9
2808	9
2815	9
2845	9
2847	9
2848	9
2866	9
2877	9
2883	9
2885	9
2892	9
2897	9
2916	9
2934	9
2949	9
2953	9
2955	9
2961	9
2969	9
3002	9
3004	9
3008	9
3017	9
3022	9
3029	9
3035	9
3062	9
3072	9
3081	9
3082	9
3101	9
3108	9
3109	9
3127	9
3135	9
3145	9
3167	9
3169	9
3177	9
3187	9
3220	9
3225	9
3226	9
3233	9
3237	9
3251	9
3253	9
3256	9
3262	9
3264	9
3274	9
3289	9
3299	9
3304	9
3314	9
3357	9
3359	9
3365	9
3373	9
3378	9
3385	9
3404	9
3412	9
3431	9
3439	9
3442	9
3445	9
3463	9
3474	9
3485	9
3491	9
3498	9
3509	9
3510	9
3516	9
3527	9
3533	9
3534	9
3535	9
3554	9
3575	9
3577	9
3594	9
3595	9
3598	9
3629	9
3643	9
3644	9
3650	9
3652	9
3685	9
3688	9
3693	9
3701	9
3704	9
3705	9
3723	9
3725	9
3743	9
3749	9
3751	9
3753	9
3763	9
3765	9
3767	9
3770	9
3772	9
3783	9
3786	9
3796	9
3833	9
3894	9
3900	9
3916	9
3917	9
3928	9
3983	9
4037	9
4053	9
4055	9
4070	9
4072	9
4074	9
4081	9
4087	9
4108	9
4146	9
4149	9
4150	9
4159	9
4187	9
4192	9
4194	9
4208	9
4209	9
4230	9
4236	9
4238	9
4250	9
4253	9
4270	9
4281	9
4316	9
4342	9
4351	9
4357	9
4374	9
4377	9
4384	9
4386	9
4434	9
4438	9
4468	9
4474	9
4483	9
4498	9
4501	9
4503	9
4529	9
4546	9
4563	9
4581	9
4582	9
4604	9
4605	9
4629	9
4646	9
4661	9
4666	9
4700	9
4702	9
4713	9
4727	9
4730	9
4780	9
4823	9
4824	9
4854	9
4857	9
4868	9
4872	9
4897	9
4931	9
4936	9
4952	9
4977	9
4999	9
5006	9
5082	9
5129	9
5138	9
5149	9
5153	9
5161	9
5166	9
5169	9
5171	9
5174	9
5181	9
5215	9
5237	9
5266	9
5290	9
5296	9
5297	9
5313	9
5348	9
5352	9
5361	9
5371	9
5382	9
5388	9
5401	9
5424	9
5426	9
5430	9
5431	9
5446	9
5447	9
5459	9
5471	9
5473	9
5551	9
5569	9
5573	9
5592	9
5626	9
5627	9
5632	9
5648	9
5655	9
5661	9
5683	9
5690	9
5694	9
5699	9
5721	9
5725	9
5732	9
5735	9
5738	9
5739	9
5742	9
5747	9
5752	9
5791	9
5795	9
5799	9
5835	9
5838	9
5861	9
5878	9
5888	9
5893	9
5899	9
5928	9
5938	9
5941	9
5954	9
5980	9
5983	9
6001	9
6020	9
6021	9
6035	9
6048	9
6049	9
6052	9
6067	9
6073	9
6077	9
6096	9
6097	9
6100	9
6118	9
6127	9
6133	9
6134	9
6139	9
6142	9
6156	9
6200	9
6219	9
6228	9
6259	9
6297	9
6318	9
6320	9
6331	9
6332	9
6334	9
6339	9
6349	9
6355	9
6390	9
6393	9
6400	9
6523	9
6556	9
6580	9
6583	9
6594	9
6603	9
6604	9
6610	9
6611	9
6644	9
6646	9
6648	9
6662	9
6670	9
6696	9
6704	9
6712	9
6745	9
6763	9
6775	9
6780	9
6783	9
6788	9
6794	9
6803	9
6807	9
6810	9
6813	9
6825	9
6836	9
6839	9
6849	9
6856	9
6863	9
6895	9
6935	9
6951	9
6980	9
7015	9
7020	9
7026	9
7027	9
7060	9
7064	9
7088	9
7091	9
7100	9
7103	9
7122	9
7148	9
7151	9
7152	9
7162	9
7185	9
7222	9
7225	9
7277	9
7280	9
7285	9
7289	9
7315	9
7320	9
7325	9
7328	9
7334	9
7335	9
7337	9
7339	9
7348	9
7355	9
7406	9
7409	9
7430	9
7432	9
7445	9
7453	9
7485	9
7504	9
7505	9
7532	9
7546	9
7562	9
7571	9
7573	9
7585	9
7616	9
7619	9
7628	9
7675	9
7685	9
7727	9
7751	9
7764	9
7788	9
7796	9
7820	9
7833	9
7848	9
7850	9
7860	9
7891	9
7895	9
7905	9
7907	9
7918	9
7928	9
7954	9
7955	9
7958	9
7992	9
8009	9
8043	9
8078	9
8169	9
8171	9
8174	9
8187	9
8215	9
8216	9
8223	9
8229	9
8230	9
8254	9
8264	9
8284	9
8291	9
8320	9
8322	9
8329	9
8359	9
8362	9
8369	9
8376	9
8395	9
8427	9
8454	9
8459	9
8484	9
8488	9
8495	9
8505	9
8512	9
8521	9
8529	9
8538	9
8547	9
8553	9
8559	9
8570	9
8573	9
8575	9
8580	9
8585	9
8594	9
8597	9
8603	9
8620	9
8622	9
8658	9
8663	9
8679	9
8681	9
8695	9
8702	9
8720	9
8726	9
8737	9
8738	9
8740	9
8758	9
8777	9
8779	9
8784	9
8820	9
8838	9
8842	9
8870	9
8873	9
8899	9
8916	9
8939	9
8963	9
8975	9
8978	9
8986	9
8988	9
8992	9
8995	9
8997	9
9029	9
9063	9
9077	9
9095	9
9100	9
9124	9
9140	9
9141	9
9154	9
9158	9
9163	9
9171	9
9188	9
9203	9
9205	9
9209	9
9215	9
9229	9
9230	9
9235	9
9242	9
9281	9
9297	9
9305	9
9306	9
9317	9
9338	9
9339	9
9343	9
9349	9
9351	9
9358	9
9388	9
9409	9
9462	9
9466	9
9470	9
9519	9
9524	9
9531	9
9566	9
9571	9
9619	9
9639	9
9650	9
9663	9
9674	9
9685	9
9692	9
9708	9
9715	9
9726	9
9739	9
9743	9
9762	9
9767	9
9771	9
9794	9
9836	9
9840	9
9855	9
9900	9
9904	9
9907	9
9915	9
9928	9
9954	9
9979	9
9983	9
9987	9
ACHDEB	9
AE	9
AIRMOBILE	9
AJA	9
ALBUQUER	9
ARRUSDILLARDS	9
AZ08	9
Bee	9
BOCDILLARDS	9
BONI	9
BRA	9
BROWNSVBROWNSVILLE	9
BY	9
CANTE	9
CAUS0015	9
Cave	9
CENTMARION	9
CHATTIESBURG	9
CKFXXXXX0083POS	9
CKFXXXXX0311POS	9
CKFXXXXX0388POS	9
CKFXXXXX0834POS	9
CKFXXXXX1369POS	9
CKFXXXXX1757POS	9
CKFXXXXX1933POS	9
CKFXXXXX2524POS	9
CKFXXXXX2803POS	9
CKFXXXXX2806POS	9
CKFXXXXX3042POS	9
CKFXXXXX3061POS	9
CKFXXXXX3864POS	9
CKFXXXXX4107POS	9
CKFXXXXX4136POS	9
CKFXXXXX4433POS	9
CKFXXXXX4524POS	9
CKFXXXXX5424POS	9
CKFXXXXX5436POS	9
CKFXXXXX6246POS	9
CKFXXXXX6324POS	9
CKFXXXXX6414POS	9
CKFXXXXX6618POS	9
CKFXXXXX6759POS	9
CKFXXXXX6883POS	9
CKFXXXXX7112POS	9
CKFXXXXX7475POS	9
CKFXXXXX7510POS	9
CKFXXXXX7588POS	9
CKFXXXXX8157POS	9
CKFXXXXX8309POS	9
CKFXXXXX8546POS	9
CKFXXXXX8955POS	9
CKFXXXXX9199POS	9
CKFXXXXX9561POS	9
CKFXXXXX9663POS	9
CLARKS	9
Clearing	9
CLIFF	9
Clovis	9
COPPEROPOLI	9
CRESTVIEDEBIT	9
CRUC	9
CWEB	9
DEERBRO	9
Des	9
DESDEBIT	9
DILAMX	9
DILLARDSIGN	9
DILWINTER	9
DISCOUNT	9
DJ	9
EASTLAN	9
FALLENTIM	9
Falls	9
FARMING	9
FAYETTEVILL	9
GREENW	9
GREENWOBOWLING	9
IMPERIA	9
IN3033	9
IN3047	9
JUBILEEDAPHNE	9
KENXXXX	9
KEVIN	9
KI	9
LAKELANLAKELAND	9
LIDEBIT	9
Littleton	9
LYNNHAV	9
MADI	9
MALPENSACOLA	9
MD	9
MERRITTMERRITTISLAN	9
MOXXXXXXXXX	9
MTUS	9
MUSKOGEEDEBIT	9
N0313	9
NDEBIT	9
NETWORK	9
NNORTHOLMSTEA	9
NOH	9
NORTRIDGELAND	9
OKCard	9
PANAM	9
PARIDGELAND	9
PARP	9
PMTXXXXX	9
PRESCOT	9
PRI	9
PROMENACASA	9
RE	9
RECEIVER	9
RICHDEBIT	9
ROUGELA	9
RUS	9
SALI	9
SAV	9
SCOTTSDA	9
SERVICE	9
SHAW	9
SHAWNEESHAWNEE	9
SMFORT	9
SOUTHWES	9
SPRICOUS	9
SQUOKLAHOMA	9
ST715	9
STONECR	9
SUMMAKRON	9
SUNR	9
TBRANDON	9
TIDAHO	9
UHAULMCDILLARDSFE	9
VIA	9
VINCE	9
WARREN	9
WASHINGTO	9
WITHDRAWALXXXXX	9
WWICHITA	9
x27	9
XXXXX0005	9
XXXXX0029	9
XXXXX0033	9
XXXXX0037	9
XXXXX0042	9
XXXXX0045	9
XXXXX0048	9
XXXXX0068	9
XXXXX0072	9
XXXXX0076	9
XXXXX0079	9
XXXXX0081	9
XXXXX0090	9
XXXXX0091	9
XXXXX0101	9
XXXXX0102	9
XXXXX0114	9
XXXXX0122	9
XXXXX0130	9
XXXXX0140	9
XXXXX0158	9
XXXXX0191	9
XXXXX0192	9
XXXXX0223	9
XXXXX0246	9
XXXXX0265	9
XXXXX0275	9
XXXXX0305	9
XXXXX0319	9
XXXXX0329	9
XXXXX0331	9
XXXXX0340	9
XXXXX0365	9
XXXXX0375	9
XXXXX0385	9
XXXXX0413	9
XXXXX0421	9
XXXXX0422	9
XXXXX0426	9
XXXXX0444	9
XXXXX0446	9
XXXXX0447	9
XXXXX0456	9
XXXXX0468	9
XXXXX0469	9
XXXXX0470	9
XXXXX0471	9
XXXXX0474	9
XXXXX0483	9
XXXXX0484	9
XXXXX0485	9
XXXXX0486	9
XXXXX0487	9
XXXXX0490	9
XXXXX0493	9
XXXXX0495	9
XXXXX0499	9
XXXXX0500	9
XXXXX0510	9
XXXXX0541	9
XXXXX0602	9
XXXXX0609	9
XXXXX0627	9
XXXXX0634	9
XXXXX0640	9
XXXXX0645	9
XXXXX0649	9
XXXXX0654	9
XXXXX0667	9
XXXXX0672	9
XXXXX0695	9
XXXXX0697	9
XXXXX0710	9
XXXXX0722	9
XXXXX0723	9
XXXXX0746	9
XXXXX0749	9
XXXXX0762	9
XXXXX0838	9
XXXXX0854	9
XXXXX0856	9
XXXXX0873	9
XXXXX0876	9
XXXXX0891	9
XXXXX0896	9
XXXXX0900	9
XXXXX0903	9
XXXXX0912	9
XXXXX0935	9
XXXXX0939	9
XXXXX0945	9
XXXXX0972	9
XXXXX0996	9
XXXXX1033	9
XXXXX1048	9
XXXXX1053	9
XXXXX1054	9
XXXXX1064	9
XXXXX1065	9
XXXXX1069	9
XXXXX1070	9
XXXXX1073	9
XXXXX1098	9
XXXXX1100	9
XXXXX1131	9
XXXXX1134	9
XXXXX1137	9
XXXXX1152	9
XXXXX1157	9
XXXXX1210	9
XXXXX1269	9
XXXXX1270	9
XXXXX1275	9
XXXXX1283	9
XXXXX1319	9
XXXXX1329	9
XXXXX1377	9
XXXXX1384	9
XXXXX1388	9
XXXXX1392	9
XXXXX1394	9
XXXXX1395	9
XXXXX1405	9
XXXXX1407	9
XXXXX1430	9
XXXXX1447	9
XXXXX1470	9
XXXXX1474	9
XXXXX1475	9
XXXXX1488	9
XXXXX1491	9
XXXXX1500	9
XXXXX1501	9
XXXXX1504	9
XXXXX1527	9
XXXXX1535	9
XXXXX1552	9
XXXXX1559	9
XXXXX1564	9
XXXXX1568	9
XXXXX1575	9
XXXXX1577	9
XXXXX1578	9
XXXXX1585	9
XXXXX1606	9
XXXXX1609	9
XXXXX1615	9
XXXXX1624	9
XXXXX1631	9
XXXXX1638	9
XXXXX1652	9
XXXXX1662	9
XXXXX1685	9
XXXXX1692	9
XXXXX1700	9
XXXXX1704	9
XXXXX1730	9
XXXXX1731	9
XXXXX1760	9
XXXXX1767	9
XXXXX1773	9
XXXXX1776	9
XXXXX1777	9
XXXXX1778	9
XXXXX1781	9
XXXXX1801	9
XXXXX1802	9
XXXXX1811	9
XXXXX1819	9
XXXXX1820	9
XXXXX1822	9
XXXXX1832	9
XXXXX1833	9
XXXXX1835	9
XXXXX1838	9
XXXXX1839	9
XXXXX1845	9
XXXXX1879	9
XXXXX1886	9
XXXXX1893	9
XXXXX1906	9
XXXXX1908	9
XXXXX1909	9
XXXXX1926	9
XXXXX1933	9
XXXXX1946	9
XXXXX1954	9
XXXXX1959	9
XXXXX1962	9
XXXXX1972	9
XXXXX1978	9
XXXXX1985	9
XXXXX1986	9
XXXXX1994	9
XXXXX1995	9
XXXXX2010	9
XXXXX2034	9
XXXXX2041	9
XXXXX2056	9
XXXXX2071	9
XXXXX2089	9
XXXXX2092	9
XXXXX2096	9
XXXXX2102	9
XXXXX2116	9
XXXXX2117	9
XXXXX2122	9
XXXXX2129	9
XXXXX2131	9
XXXXX2138	9
XXXXX2141	9
XXXXX2176	9
XXXXX2192	9
XXXXX2200	9
XXXXX2270	9
XXXXX2277	9
XXXXX2301	9
XXXXX2309	9
XXXXX2312	9
XXXXX2314	9
XXXXX2361	9
XXXXX2365	9
XXXXX2375	9
XXXXX2392	9
XXXXX2422	9
XXXXX2440	9
XXXXX2446	9
XXXXX2472	9
XXXXX2476	9
XXXXX2479	9
XXXXX2486	9
XXXXX2492	9
XXXXX2524	9
XXXXX2536	9
XXXXX2560	9
XXXXX2574	9
XXXXX2581	9
XXXXX2589	9
XXXXX2600	9
XXXXX2621	9
XXXXX2623	9
XXXXX2635	9
XXXXX2638	9
XXXXX2652	9
XXXXX2663	9
XXXXX2673	9
XXXXX2683	9
XXXXX2686	9
XXXXX2692	9
XXXXX2693	9
XXXXX2709	9
XXXXX2713	9
XXXXX2717	9
XXXXX2718	9
XXXXX2719	9
XXXXX2746	9
XXXXX2751	9
XXXXX2794	9
XXXXX2795	9
XXXXX2799	9
XXXXX2806	9
XXXXX2814	9
XXXXX2818	9
XXXXX2826	9
XXXXX2829	9
XXXXX2852	9
XXXXX2853	9
XXXXX2856	9
XXXXX2864	9
